0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
72,-3.1255023,0.014532113,0.024678817,-0.0712913,0.0039847773,0.06662967,-0.08160002,-0.0019773354,-0.05477674,0.17560564,0.02462438,-0.030148016,0.19327925,-0.18368301,-0.04671318,0.21485344,0.09426163,-0.022742424,-0.024916539,-0.019684209,-0.010155188,-0.20291422,0.2726149,-0.09666566,-0.1086915,-0.16201274,0.10819026,0.0116357,-0.008951053,-0.000111861096,-0.0068850154,-0.012288496,0.0064460644,-0.09300988,0.052382376,-0.02509747,-0.08127785,-0.0025979679,0.014424046,0.009847621,0.14216954,-0.19287653,-0.06480801,-0.08690902,0.19199134,-0.040608965,-0.075735375,0.038118687,-0.065874,0.10716803,-0.49887022,0.13143715,-0.03838955,0.6238757,-0.0302729,-0.34284434,0.16592994,0.089004956,0.52748495,-0.18631849,0.17339374,-0.06989938,0.029200094,-0.044515032,0.08663765,-0.08795574,0.022471162,0.11806884,-0.46865854,0.024217729,-0.13088338,0.3923705
73,3.136748,-0.009010656,-0.045296103,-0.052709065,-0.017917642,0.011945839,-0.07540527,0.012580722,-0.020838868,0.18170242,0.019267485,-0.014980875,0.19092374,-0.19010133,-0.03816456,0.24005824,0.0852126,-0.02719492,-0.013646565,-0.019372102,0.00023527422,-0.19028445,0.25077504,-0.07367549,-0.11598839,-0.15334672,0.0998497,0.007546595,-0.00419659,0.0034188086,-0.032242294,-0.0028819256,0.00070122,-0.07762808,0.051521238,-0.016964113,-0.0891254,0.021334797,0.0246555,0.014094094,0.12664333,-0.28434125,-0.059200577,-0.035586745,0.2972262,0.017358294,-0.0771113,0.0088833375,-0.014730411,0.067997254,-0.6656043,0.15305293,0.05014643,0.730267,0.061658114,-0.34630588,0.1537733,0.11165294,0.4470497,-0.18520734,0.2094194,-0.06288152,0.04326207,-0.003887815,0.07546917,-0.097575024,0.008368772,0.09545958,-0.4539034,0.0105534755,-0.11574536,0.37935138
74,3.1090145,-0.0048356284,-0.06801619,-0.029612925,-0.028454524,-0.007985413,-0.050138764,0.0070748935,0.003644776,0.1832633,0.0209622,-0.0085644005,0.14922175,-0.2084893,-0.033702318,0.22385994,0.067406654,-0.025732292,-0.006032405,-0.014456615,0.002827886,-0.18111531,0.23096612,-0.05422212,-0.12280023,-0.14469971,0.085945606,0.0077857333,-0.002123826,0.0010493839,-0.055762433,0.007870858,-0.006749551,-0.059485566,0.05456192,-0.004909619,-0.07845982,0.04279783,0.037805434,0.015938926,0.13136555,-0.36408186,-0.049083762,-0.016948327,0.3785059,0.06529384,-0.08774848,-0.012738977,0.017895067,0.033865348,-0.8053099,0.18162797,0.09178646,0.8308865,0.106347896,-0.2914996,0.12495122,0.11649869,0.3415776,-0.15764467,0.24563363,-0.05471984,0.029458895,0.0326149,0.053466793,-0.08927169,0.0015800289,0.07843844,-0.44474304,0.006592926,-0.10235599,0.36817828
75,3.086732,-0.007226205,-0.088352025,-0.010207489,-0.02518747,-0.01871498,-0.006934841,-0.006782617,0.005060265,0.17070167,0.020439943,-0.0123216035,0.16995932,-0.19657758,-0.041070312,0.23129445,0.06522571,-0.02282417,0.004057965,-0.018663593,0.0017448232,-0.20996578,0.21940516,-0.03217055,-0.13940115,-0.14669457,0.08117477,-0.0008811769,-0.008714303,-0.0070976554,-0.08692839,0.022301923,-0.012155347,-0.056686502,0.060474575,2.5462456e-05,-0.06939098,0.06490281,0.052186042,0.014635234,0.093964875,-0.43987453,-0.044926163,0.023845755,0.4467619,0.11527675,-0.10451261,-0.0328442,0.046617255,-0.026061546,-0.8965419,0.21408217,0.14093073,0.8984635,0.14605066,-0.21792287,0.052748498,0.15789665,0.25150624,-0.109528154,0.2916569,-0.046480566,-0.004114599,0.07603586,0.027991952,-0.0543766,-0.025794549,0.06217555,-0.42478618,-0.01733241,-0.08660036,0.34851596
76,3.0763354,-0.006955201,-0.124145724,0.008000155,-0.022227962,-0.03156827,-6.013705e-06,-0.015723156,0.014449433,0.15933,0.019398773,-0.013349422,0.20505588,-0.19428132,-0.048657585,0.27745926,0.05259938,-0.012246387,-0.00029878345,-0.018129826,0.001066114,-0.2191204,0.21524814,-0.021973334,-0.1525947,-0.153271,0.07639058,-0.003838704,-0.008804269,-0.011713392,-0.10597601,0.028196195,-0.010745167,-0.049981922,0.06128405,0.0012221895,-0.09003737,0.058357947,0.0624942,0.01547252,0.070003495,-0.481694,-0.04287348,0.05955304,0.4843805,0.11412971,-0.12514935,-0.04104931,0.072801486,-0.046392623,-0.9386522,0.23882936,0.15911613,0.93086433,0.1836999,-0.20456396,0.02225861,0.20771113,0.2323864,-0.08090351,0.31863332,-0.05009706,-0.017948141,0.09841332,0.013898246,-0.033598185,-0.03746032,0.054467775,-0.4104441,-0.026818737,-0.07799848,0.33658716
77,3.0890458,-0.014090192,-0.08486873,0.0021244702,-0.009038358,-0.029614592,-0.012015417,-0.030762315,0.0052198875,0.17651318,0.01867925,-0.005361785,0.1905137,-0.16014525,-0.05148977,0.27486742,0.02508843,-0.009565768,0.009454082,-0.016812686,0.0005964108,-0.21494451,0.21541828,-0.022432847,-0.1539814,-0.15000643,0.0745524,-0.01570054,-0.0018277892,-0.008707208,-0.100893125,0.023646124,-0.011238675,-0.037604887,0.05891956,0.006735619,-0.109937176,0.05490831,0.047650874,0.016601615,0.047991157,-0.4812818,-0.038577225,0.091136366,0.47982258,0.091273695,-0.12183072,-0.04391518,0.073960595,-0.0568836,-0.9524357,0.22301961,0.17508732,0.919908,0.182962,-0.2201056,0.020825386,0.19423766,0.21861058,-0.07127697,0.31777,-0.05679557,-0.0017199068,0.11018553,0.022458225,-0.04784232,-0.038445484,0.05412071,-0.41070285,-0.031306077,-0.07960258,0.33974501
78,3.1054723,-0.0071678287,-0.06759333,-0.016661191,0.0038644045,-0.008794717,-0.039961006,-0.025918504,0.006012434,0.19299455,0.0091009,-0.0022826318,0.14927693,-0.15227816,-0.046354476,0.29582638,0.016829435,-0.009142938,-0.00093782775,-0.022664182,0.004732611,-0.20017411,0.21452133,-0.025939872,-0.16199328,-0.1424225,0.06999205,-0.015018746,-0.00833408,-0.0083579095,-0.0938602,0.023371832,-0.009340814,-0.037490908,0.06110767,0.010574635,-0.12855846,0.056638252,0.04710955,0.017430272,0.058060136,-0.46234608,-0.04841428,0.07197131,0.45747936,0.0679983,-0.11046794,-0.04788191,0.056239597,-0.041524332,-0.93049735,0.20669374,0.1629394,0.8960529,0.16637366,-0.22614965,0.0348042,0.16995,0.2542087,-0.101664536,0.30282408,-0.053077,0.008595949,0.09163627,0.031226462,-0.06723826,-0.03944109,0.054816745,-0.41807592,-0.024047261,-0.07753856,0.34738678
79,3.1068115,-0.030739663,-0.05693254,-0.003743271,0.01475416,-0.0063255965,-0.041802417,-0.014646507,0.003253869,0.18732539,0.0011000859,-0.013286859,0.11352958,-0.15872473,-0.042361137,0.25791743,0.03029687,-0.010163202,-0.0029446264,-0.02434575,-0.00063880073,-0.19219464,0.22282466,-0.042646263,-0.15488394,-0.14641972,0.07676624,-0.010590427,-0.013037235,-0.01204139,-0.09835956,0.0237306,-0.004856817,-0.064950295,0.07109704,0.002449283,-0.11600474,0.035892326,0.04912647,0.016908256,0.061630223,-0.41731998,-0.06282033,0.051905826,0.4048497,0.06180002,-0.12703381,-0.031095669,0.04899211,-0.04161943,-0.87586004,0.19426969,0.1379825,0.8625667,0.15704454,-0.26217967,0.037742365,0.14692423,0.26788926,-0.10162704,0.2900113,-0.056989156,-6.579663e-05,0.07753386,0.038998295,-0.063277446,-0.052317556,0.05644688,-0.41169366,-0.02999563,-0.0735495,0.3379871
80,-3.1102068,0.03432297,0.10633754,-0.16790748,-0.021494156,0.020518495,-0.16812582,0.016461505,0.006637202,0.25334948,0.02008115,-0.021386916,0.22197276,-0.12334811,-0.05445135,0.32174906,-7.896807e-05,-0.008275164,0.002463271,-0.019923117,0.0007081401,-0.19689615,0.20626815,-0.049759984,-0.15974215,-0.118810125,0.052516583,-0.03221667,-0.008449628,0.004672527,-0.022504272,0.009437663,-0.011211835,-0.06619841,0.050647777,0.03032341,-0.15363625,0.07066206,0.035486467,-0.0023275302,0.034438416,-0.41956592,-0.07050224,0.056118205,0.43820953,0.0332824,-0.065506846,-0.013730826,-0.013451591,0.014367881,-0.63832664,0.15052074,0.118318655,0.7076197,0.010951207,-0.28446716,0.18634324,0.0450172,0.36976802,-0.23208196,0.20681551,-0.07948825,0.03230773,0.027448028,0.10752485,-0.09895868,-0.028353276,0.06594095,-0.45306522,-0.012794267,-0.07544477,0.38631818
81,-3.122116,0.02117485,0.30241543,-0.06917525,-0.020901037,0.028255114,-0.057835456,0.002625122,0.010506316,0.21156313,0.022310937,-0.019825093,0.11486694,-0.18051602,-0.034492236,0.23294878,0.02704894,-0.023897232,0.0011499622,-0.014323516,-0.017298732,-0.16738719,0.2366572,-0.08671727,-0.17994307,-0.14011495,0.06551479,-0.01900396,-0.0025243408,-0.0030101547,-0.027774742,0.0018586426,0.004006776,-0.07228695,0.045483343,0.02758116,-0.12515694,0.10011905,0.031394407,0.010845009,0.08112743,-0.37726775,-0.05828998,0.009610551,0.37253118,0.0089894645,-0.027447654,-0.013192949,0.0025280865,0.090762526,-0.61569697,0.15674624,0.080122806,0.6516456,0.04919309,-0.35313705,0.22649238,0.13239822,0.42776972,-0.23021182,0.23765476,-0.10591865,0.053960778,0.04526067,0.120671175,-0.10847341,-0.038077436,0.08324353,-0.44492733,-0.01864648,-0.09429439,0.38369808
82,3.0750356,-0.022879392,-0.6063105,-0.04216477,-0.010084551,0.015611602,0.023057023,0.009560726,0.014039523,0.15779695,0.029646205,-0.03458074,0.11282921,-0.2087802,-0.021868397,0.16341467,0.09163419,-0.030734628,-0.0040759705,-0.021589074,-0.025648724,-0.17090376,0.24248998,-0.10401138,-0.19966696,-0.1578039,0.074942894,-0.013491877,-0.0122566335,-0.013883306,-0.04592889,0.012309529,0.007676605,-0.09124323,0.046693474,0.024590172,-0.10285973,0.080717705,0.05944155,0.017590456,0.09052011,-0.4069648,-0.057341952,-0.0063952026,0.40244907,0.05374773,-0.082519084,-0.011698877,0.0035456766,0.13435726,-0.62369037,0.2238108,0.12511756,0.76725185,-0.008964508,-0.16573264,0.17750676,0.31241807,0.5396075,-0.25596702,0.29435775,-0.096276216,0.039126344,0.030897457,0.11200336,-0.09626782,-0.05688899,0.08434425,-0.43253353,-0.02769866,-0.09801709,0.37046558
83,3.0514538,-0.024002437,-0.7457029,0.027825013,0.02494307,0.03019295,0.06674769,-0.002740092,0.0072402125,0.113812916,0.0007411537,-0.0270804,0.06762195,-0.2051836,-0.02148882,0.13382535,0.10258758,-0.025024734,0.017225746,-0.034340974,-0.02145705,-0.19316347,0.22849107,-0.080168776,-0.22394311,-0.16017999,0.060909268,-0.01557656,-0.032307062,-0.02442704,-0.07405734,0.024059502,0.002937022,-0.07238043,0.05381221,0.02898973,-0.04725452,0.06065141,0.06004874,0.022889294,0.055152405,-0.48860335,-0.045654792,0.016369283,0.4563827,0.13989866,-0.117377765,-0.032701682,0.029718997,0.023716476,-0.7917034,0.24413548,0.13282874,0.8131836,0.04416605,-0.112754874,0.10430739,0.3032067,0.35453746,-0.12358814,0.32052577,-0.07643866,-0.002230198,0.065544225,0.065338,-0.050633162,-0.059056126,0.072505906,-0.41296145,-0.031725973,-0.085133426,0.34493476
84,2.9671693,-0.0070438497,-1.0006485,0.013129756,0.004843898,0.0329079,0.14465752,-0.016241724,0.023881964,0.10277369,0.017335296,-0.02793585,0.17389552,-0.20833753,-0.034970887,0.157142,0.10424088,-0.0077625858,0.014526301,-0.037061684,-0.016263396,-0.20194367,0.21758403,-0.087101474,-0.29024866,-0.16135824,0.04636602,-0.021651734,-0.025464507,-0.029512364,-0.113029234,0.031635936,0.013825006,-0.06944332,0.0531848,0.034974333,-0.097042315,0.08417756,0.049386267,0.01362912,0.01125092,-0.50258976,-0.032768123,0.06523883,0.4860948,0.12670475,-0.12169065,-0.06109554,0.069332086,-0.04557515,-0.8971315,0.2541508,0.17156228,0.94788456,0.09269289,-0.1134499,0.05095059,0.27943864,0.2596596,-0.077406965,0.3452153,-0.078087226,-0.017683396,0.07423346,0.03938226,-0.019920543,-0.06880249,0.054582544,-0.39723182,-0.042132773,-0.074747026,0.3279177
85,-2.9336987,-0.040199354,1.111643,-0.031856332,-0.004856247,0.06263775,0.081180185,-0.030640397,-0.0058425027,0.12744561,0.018479723,-0.0215452,0.3203879,-0.22120991,-0.04324942,0.2908569,0.0881382,-0.0030353628,0.010568361,-0.031200092,-0.014632433,-0.2343395,0.21966414,-0.07685257,-0.3210976,-0.16792412,0.04166483,-0.022565845,-0.020064844,-0.02497816,-0.114675105,0.032185603,0.0071790204,-0.061286688,0.056907754,0.03451711,-0.10367521,0.07856453,0.047115065,0.0050594183,-0.01688294,-0.51208913,-0.033175495,0.10864704,0.48618272,0.11132935,-0.11709614,-0.05425941,0.06508889,-0.07215105,-0.9094236,0.24044628,0.1869121,0.9510939,0.08919097,-0.09605735,0.028670246,0.2628797,0.2103532,-0.0493386,0.35511255,-0.06300553,-0.016153913,0.08693591,0.020259677,-0.0044308226,-0.059122518,0.056011595,-0.4009682,-0.040303838,-0.07334156,0.33006337
86,-2.9187307,-0.053112566,1.1125736,-0.042158492,0.0017936171,0.08158299,0.02979341,-0.02838539,0.006691261,0.14433736,0.013774174,-0.030087437,0.36441734,-0.22028077,-0.04525796,0.35943705,0.062472112,0.004649837,0.009704299,-0.033975553,-0.019068466,-0.23759589,0.21959454,-0.06882419,-0.32548213,-0.16269408,0.036831502,-0.01577749,-0.025107747,-0.02532287,-0.11200509,0.030922586,0.005493007,-0.051761188,0.058194805,0.033066645,-0.091019355,0.085918576,0.049776558,0.006439832,-0.03960434,-0.50592756,-0.022867702,0.11835817,0.47215602,0.1091164,-0.09332424,-0.04597287,0.058723725,-0.09060087,-0.90822357,0.24912785,0.1830203,0.9741356,0.09623591,-0.11176198,0.024701966,0.31634903,0.2564844,-0.032276765,0.3517487,-0.05891705,0.005662582,0.07181688,0.01790021,-0.01419257,-0.04920528,0.05646275,-0.39918566,-0.029532786,-0.06878379,0.33073318
87,2.9185421,0.01708654,-1.0910246,-0.024599036,0.0016652634,0.053860135,0.015685847,-0.017685922,0.017137509,0.14056872,0.004017498,-0.022025194,0.32784292,-0.21745233,-0.040097732,0.33987176,0.064426266,-0.0017492848,-0.0016020329,-0.033223733,-0.015426196,-0.21791948,0.2162281,-0.06617036,-0.3011669,-0.16522376,0.047583748,-0.005593493,-0.026177814,-0.02280921,-0.109200925,0.024523702,0.007846063,-0.05003426,0.053324275,0.024344355,-0.07250893,0.092770755,0.045881115,0.010094192,-0.009335796,-0.4650903,-0.020359775,0.077991135,0.43558878,0.08696064,-0.06787748,-0.05677921,0.056748483,-0.063506834,-0.91922766,0.23949301,0.1502518,0.9884267,0.111998506,-0.13647716,0.054199934,0.3091263,0.29816622,-0.06319828,0.33848426,-0.060514048,0.026844192,0.0501883,0.012996033,-0.029824963,-0.03359253,0.061420266,-0.40387666,-0.013020133,-0.07513676,0.33820772
88,2.9362183,-0.0055254335,-1.0274215,-0.020816453,0.0015574753,0.036201127,0.044739243,-0.02669497,0.025994861,0.13315475,0.02167581,-0.023120772,0.20260432,-0.23280512,-0.025594557,0.27078575,0.07395783,-0.017990714,-0.011608075,-0.022845373,-0.01822119,-0.188584,0.22403635,-0.06961014,-0.28020898,-0.16710727,0.060778905,0.005062071,-0.014954148,-0.02558968,-0.08614091,0.019822802,0.012485941,-0.03642346,0.04851522,0.018641243,-0.07263412,0.082252555,0.052077256,0.01220432,0.029416168,-0.43559372,-0.015128111,0.059246115,0.41363418,0.055329077,-0.06910908,-0.0536604,0.041007373,0.0023403282,-0.89511156,0.25022838,0.14403042,0.99209726,0.092353694,-0.13512293,0.10275084,0.38386038,0.39046654,-0.084032066,0.33145922,-0.06639358,0.05509769,0.039362106,0.02214108,-0.054444525,-0.012450659,0.071163155,-0.41263112,0.005440565,-0.08601454,0.34431353
89,2.9410255,-0.016970584,-1.0118519,-0.008601029,0.028172728,0.029634058,0.056695208,-0.025700925,0.023414081,0.11884258,0.020415813,-0.028313074,0.111071914,-0.19576138,-0.016670953,0.16334721,0.075232394,-0.023949577,-0.014061897,-0.026146684,-0.020264942,-0.15760839,0.24548596,-0.09388947,-0.23885822,-0.17450331,0.07576244,0.01828806,-0.018878823,-0.021586202,-0.06419184,0.014601947,0.016372195,-0.046860676,0.0492456,0.010040128,-0.047413446,0.055224117,0.04301655,0.017536454,0.07485708,-0.35961273,-0.0059164106,-0.0007927876,0.33794495,0.031507522,-0.080171496,-0.0360719,0.011443543,0.060193907,-0.809778,0.27265102,0.08937081,0.979116,0.064258724,-0.17620489,0.15313832,0.60237336,0.59883714,-0.112553276,0.32134765,-0.08034661,0.08513544,0.018902643,0.05578616,-0.07989457,-0.009650656,0.08496042,-0.41820538,0.012438317,-0.09684403,0.34676597
90,2.9860332,-0.030264566,-0.96496177,0.018710986,0.04025495,0.004422273,0.03560094,0.000711369,0.03233384,0.114234224,0.0066013285,-0.03291266,0.05945323,-0.17986405,-0.0055284463,0.12997434,0.08605577,-0.035015576,-0.02031339,-0.034070555,-0.02272814,-0.14798523,0.25366402,-0.10079849,-0.19833758,-0.16934495,0.08736661,0.02843752,-0.025581438,-0.014327443,-0.03461294,0.0048602964,0.013704272,-0.064088166,0.050108757,-0.0017154816,-0.04880783,0.03740614,0.029174598,0.020092066,0.1079801,-0.27661532,-0.009378058,-0.06415193,0.24254285,-0.019393854,-0.06851551,-0.013898865,-0.006477782,0.12000774,-0.68473506,0.2814657,0.0018882048,0.8995763,0.03632456,-0.20741472,0.18902639,0.7682198,0.886337,-0.25804937,0.3113086,-0.0854441,0.1006037,-0.018065862,0.09123185,-0.10509298,-0.0029537037,0.09445502,-0.42918926,0.025317287,-0.1061158,0.35654184
91,-2.8964994,-0.015950108,1.1183617,0.071675554,0.063088365,0.008719871,0.057232313,-0.030301023,0.016772017,0.087251864,0.006562087,-0.0274033,0.0002819182,-0.18451332,0.003530154,0.10354893,0.06525634,-0.039766878,-0.023981685,-0.026336608,-0.019113386,-0.16397294,0.2785148,-0.12459007,-0.20817351,-0.17310098,0.091251254,0.041907765,-0.02633767,-0.0027852645,0.0069297985,-0.0012493384,0.02969351,-0.08437872,0.05404489,-0.007442424,-0.045581467,0.09649866,0.026547676,0.025933893,0.16116014,-0.19752373,0.003625878,-0.14261466,0.15265574,-0.03316764,0.009591762,-0.011482773,-0.023109332,0.22333309,-0.49233216,0.28845215,-0.10518922,0.74876046,0.015184336,-0.2473107,0.18041639,0.82220685,1.2612703,-0.48138744,0.30237374,-0.1056311,0.111791775,-0.06073069,0.12528625,-0.120327026,-0.0037588673,0.108002506,-0.4393747,0.045254815,-0.11617865,0.36514744
92,-2.8938751,-0.033374634,1.0904572,0.07644371,0.08546287,0.031173905,0.047638506,-0.021768862,0.033672195,0.0819696,-0.00095347787,-0.033627737,-0.0010386176,-0.19536787,0.011593442,0.10779168,0.08725622,-0.043084733,-0.03871451,-0.029900204,-0.013017622,-0.16608132,0.299928,-0.13267727,-0.19617653,-0.18059568,0.09784632,0.04869636,-0.03382295,-0.0011907733,0.04205673,-0.01875316,0.033010118,-0.074487515,0.059005607,-0.023858428,-0.027180394,0.059074093,-0.0067206686,0.0328874,0.20132853,-0.10608759,-0.015336421,-0.21191326,0.077054545,-0.061203033,0.0041130874,-0.0041728173,-0.04744532,0.25075617,-0.36422145,0.23032534,-0.21360259,0.5438173,-0.017316101,-0.2727982,0.20175503,0.69330615,1.1801462,-0.49840578,0.25781587,-0.10547528,0.09038641,-0.08397059,0.11436039,-0.10991175,0.03375236,0.12468074,-0.4568136,0.08234158,-0.13258179,0.3811589
93,-2.8822987,-0.050884917,1.0581386,0.032774106,0.09051982,0.08697389,0.009849855,-0.03625935,0.011921225,0.11219879,-4.086455e-05,-0.021817042,0.029501682,-0.21638106,0.0062298314,0.16863723,0.09633576,-0.03440444,-0.05997516,-0.013987368,0.0023049922,-0.16478509,0.33071956,-0.15665828,-0.20109773,-0.1923,0.10071399,0.039870594,-0.030518323,0.0050355787,0.07258848,-0.0417813,0.038685624,-0.07134261,0.07099277,-0.03525429,-0.045290083,0.04232363,-0.03574348,0.025667805,0.23845905,-0.06695066,-0.04805447,-0.24614163,0.057120197,-0.091176964,0.028189423,-0.008496104,-0.089181095,0.23829824,-0.27004105,0.08178614,-0.283495,0.26908955,-0.07875327,-0.30883363,0.24758793,-0.121667475,0.48997656,-0.19603086,0.17932644,-0.10224512,0.04548547,-0.048917033,0.07205545,-0.07098474,0.078241274,0.13617651,-0.4817297,0.11730693,-0.14446552,0.3998893
94,-2.9026854,-0.040028114,1.0137385,0.001733132,0.09720791,0.140506,-0.025666894,-0.042225547,-0.015151984,0.11780002,-8.117426e-05,-0.020871328,0.05441773,-0.23941027,0.0033060568,0.24953507,0.10109958,-0.029978354,-0.07149919,-0.009651752,0.002501889,-0.14202623,0.33615828,-0.18213399,-0.21223466,-0.19307804,0.0973667,0.046803523,-0.03271773,-0.00055326417,0.09294421,-0.048490338,0.052220188,-0.07350378,0.07578827,-0.03742201,-0.023309352,0.035978694,-0.064113155,0.02005171,0.24596226,0.024067234,-0.061199088,-0.26298264,-0.025105963,-0.12682156,0.04999959,-0.009602401,-0.11720449,0.22378571,-0.13492157,0.03379518,-0.3091627,0.10863454,-0.12083837,-0.3852259,0.2663791,-0.3158394,0.4628702,-0.16930562,0.10721236,-0.10589659,0.02212889,-0.0758138,0.067981765,-0.050526388,0.10533336,0.14777772,-0.49370652,0.13826932,-0.1496711,0.40792277
95,-2.8899834,-0.025920983,1.097462,0.014187176,0.1165785,0.17183504,-0.027961487,-0.06419938,-0.054566704,0.09753651,-0.0021841025,-0.016639952,0.050122775,-0.25096634,0.0019347898,0.26965007,0.10367732,-0.029315624,-0.07831892,-0.0020461876,-0.0026170893,-0.15312573,0.34457526,-0.201826,-0.24263608,-0.2024089,0.090201646,0.03642317,-0.030825011,-0.0030358394,0.124341875,-0.060063373,0.058893718,-0.07345855,0.092575006,-0.04038794,-0.013434695,0.031542327,-0.07813003,-0.018575316,0.18300289,0.08851666,-0.091463216,-0.20266177,-0.104563825,-0.13204888,0.06142298,0.0005928352,-0.16233216,0.14743267,0.014602938,-0.045760892,-0.2431227,-0.07894383,-0.21010311,-0.36600482,0.22751085,-0.50253916,0.406894,-0.10272319,0.07828101,-0.120731935,-0.011617449,-0.081066616,0.06792116,-0.016232692,0.12027584,0.15423983,-0.4895161,0.14863655,-0.14943336,0.40240738
96,-2.87719,-0.037928905,1.0931325,-0.048465986,0.097856045,0.22314306,-0.07347199,-0.05999621,-0.10136862,0.12009773,-0.0005411,-0.018404413,0.08904631,-0.2767196,-0.012201907,0.37939012,0.1187816,-0.030611603,-0.07705536,-0.0011398925,-2.6947953e-05,-0.17689116,0.31552598,-0.18796743,-0.29105398,-0.17879085,0.048209976,0.035910472,-0.041791182,-0.0070765633,0.124674335,-0.047318425,0.06127673,-0.105407655,0.10083399,-0.006308249,0.040412746,0.08201638,-0.064688325,-0.056715198,0.15164036,0.11506175,-0.113952994,-0.2018902,-0.13872175,-0.06963631,0.08113907,-0.0050049564,-0.22582409,0.06908966,0.19854361,-0.06771974,-0.217083,-0.22330129,-0.3229124,-0.35485113,0.33646426,-0.49829245,0.48789486,-0.2024036,-0.0043991436,-0.110740356,-0.021424346,-0.12222916,0.080026045,-0.012766514,0.09007412,0.13878556,-0.48559752,0.13400517,-0.116101295,0.39783442
97,-2.7948003,-0.042596318,1.2016518,-0.051641837,0.082237855,0.25563055,-0.073530205,-0.049773093,-0.15878043,0.09644309,-0.0003684428,-0.008001545,0.13011293,-0.32311946,-0.02557598,0.43538675,0.18645671,-0.041541655,-0.100690804,0.0036912593,-0.0010925529,-0.20896058,0.31719443,-0.19915372,-0.36356285,-0.20113167,0.03837823,0.02549328,-0.03551751,-0.0030633926,0.11266867,-0.05449469,0.06097406,-0.1370937,0.123490974,-0.01473963,0.05660265,0.0904373,-0.06972804,-0.12089864,0.037922457,0.25533098,-0.15915458,-0.08629379,-0.31861597,-0.19088246,0.06818419,0.02484835,-0.28695798,-0.01660184,0.32333323,-0.1742423,-0.15336144,-0.36993492,-0.44793126,-0.3225639,0.29487878,-0.74928164,0.4375762,-0.14197335,-0.016326053,-0.11925422,-0.052771233,-0.14484626,0.064585395,0.021833587,0.08570696,0.14962073,-0.48920804,0.14014974,-0.10971728,0.3996758
98,-2.8350847,-0.05759914,1.1983334,-0.048642002,0.055300266,0.24516925,-0.07002126,-0.011988237,-0.14845023,0.08851666,-0.009686612,-0.0069401083,0.1758894,-0.3557489,-0.010501774,0.3943321,0.20826846,-0.052255858,-0.0792565,-0.005877577,-0.005317367,-0.20134236,0.30251634,-0.20632108,-0.368135,-0.20743373,0.037601452,0.022257816,-0.034070108,-0.012950636,0.08560214,-0.04985571,0.05211615,-0.16623029,0.115599446,-0.012428802,0.17250432,0.019521216,-0.068686634,-0.13005432,0.003527427,0.30303466,-0.18920234,-0.055523925,-0.36004508,-0.124384195,-0.00053263217,0.04429267,-0.28905344,-0.061007865,0.3692942,-0.23103082,-0.05309114,-0.4619614,-0.5214113,-0.4566243,0.40127665,-0.50265604,0.83282804,-0.35222328,-0.088459864,-0.109394245,-0.08452077,-0.26982152,0.08058097,0.053748507,0.07562527,0.15210833,-0.49881354,0.12097436,-0.11540703,0.41025048
99,-2.8197782,-0.049262483,1.1492379,-0.07938477,0.032359928,0.24911776,-0.16755426,-0.0006066537,-0.14705977,0.087718174,-0.01544209,0.0076690023,0.30335078,-0.38353798,-0.002239407,0.55384284,0.17904209,-0.05150308,-0.08945375,0.0069643487,-0.002721444,-0.26473564,0.2993683,-0.19942513,-0.4156919,-0.1955018,0.016516075,0.01310081,-0.020863732,-0.015625691,0.086435825,-0.05270415,0.055945314,-0.19774614,0.13308087,-0.00901032,0.15511009,0.022518529,-0.085198455,-0.19422054,-0.08825939,0.42041674,-0.24558854,0.05679236,-0.47192606,-0.16856715,0.02496586,0.048416987,-0.3220701,-0.1338431,0.47661847,-0.3947887,0.1016984,-0.59916425,-0.605047,-0.55664295,0.4354558,-0.6500015,0.8547633,-0.35692322,-0.22813854,-0.09627462,-0.13097878,-0.3237379,0.08057911,0.09019913,0.09028506,0.14462839,-0.50137806,0.12933736,-0.10212117,0.406238
100,-2.833782,-0.067192756,1.0899247,-0.10875131,0.010184,0.2568924,-0.2369372,-0.0008555621,-0.14535433,0.09360138,-0.010784401,0.0076942416,0.38754043,-0.41912994,-0.0121810995,0.71224904,0.16241549,-0.04358833,-0.09710253,0.016958876,-0.002469275,-0.31857607,0.3045119,-0.18672472,-0.43749854,-0.1877182,0.0055830353,0.0032482315,-0.010905262,-0.019580282,0.08838343,-0.055519998,0.05831651,-0.2117264,0.15406053,-0.009488036,0.13966057,-0.012844463,-0.08712675,-0.24331982,-0.19923736,0.50430644,-0.2951662,0.20958792,-0.56662047,-0.23967896,0.00068099506,0.0578171,-0.35013267,-0.18934165,0.5474325,-0.49979672,0.22079277,-0.66568094,-0.6659918,-0.5155421,0.36189133,-0.839826,0.77692324,-0.23303157,-0.34411705,-0.055866867,-0.16706096,-0.36038274,0.051617913,0.11479267,0.086914614,0.14596447,-0.5028627,0.13108188,-0.08960421,0.3993053
